customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_total,segment
CUST6133,2026-06-22,13,151188.26,9,4,4,4,12,Champions
CUST6134,2025-07-11,4,37080.97,355,1,2,2,5,At Risk
CUST6135,2024-10-11,3,30597.420000000002,628,1,2,2,5,At Risk
CUST6136,2026-03-24,6,106950.46,99,3,3,4,10,Champions
CUST6137,2026-05-05,4,49237.45,57,3,2,3,8,Loyal Customers
CUST6138,2026-03-16,6,79538.31,107,3,3,4,10,Champions
CUST6139,2026-06-20,12,89774.09999999999,11,4,4,4,12,Champions
CUST6140,2025-11-02,8,46330.200000000004,241,2,4,3,9,Loyal Customers
CUST6141,2026-05-16,4,50318.64,46,4,2,3,9,Loyal Customers
CUST6142,2025-12-22,2,7938.860000000001,191,2,1,1,4,At Risk
CUST6143,2024-02-29,1,23877.54,853,1,1,1,3,Lost / Churned
CUST6144,2026-04-16,5,64011.380000000005,76,3,3,3,9,Loyal Customers
CUST6145,2025-11-30,4,38742.59,213,2,2,2,6,Potential Loyalists
CUST6146,2024-08-19,1,20182.54,681,1,1,1,3,Lost / Churned
CUST6147,2025-08-21,5,68250.88,314,1,3,3,7,Potential Loyalists
CUST6148,2024-11-23,1,14149.48,585,1,1,1,3,Lost / Churned
CUST6149,2026-06-30,8,66534.39,1,4,4,3,11,Champions
CUST6150,2025-12-15,4,24124.37,198,2,2,1,5,At Risk
CUST6151,2026-05-25,2,9658.77,37,4,1,1,6,Potential Loyalists
CUST6152,2025-05-25,4,26547.65,402,1,2,2,5,At Risk
CUST6153,2025-09-12,6,40770.5,292,1,3,2,6,Potential Loyalists
CUST6154,2025-08-26,3,13470.2,309,1,2,1,4,At Risk
CUST6155,2025-07-01,1,14549.76,365,1,1,1,3,Lost / Churned
CUST6156,2026-05-08,14,134938.55,54,4,4,4,12,Champions
CUST6157,2026-02-17,5,27767.79,134,3,3,2,8,Loyal Customers
CUST6158,2026-05-09,3,26326.340000000004,53,4,2,2,8,Loyal Customers
CUST6159,2025-10-19,3,35160.86,255,2,2,2,6,Potential Loyalists
CUST6160,2026-03-24,5,72316.03,99,3,3,4,10,Champions
CUST6161,2026-02-07,6,79102.47,144,2,3,4,9,Loyal Customers
CUST6162,2026-05-10,6,54696.64,52,4,3,3,10,Champions
CUST6163,2024-09-04,2,29564.82,665,1,1,2,4,At Risk
CUST6164,2025-11-28,4,38673.630000000005,215,2,2,2,6,Potential Loyalists
CUST6165,2025-10-24,9,80894.71,250,2,4,4,10,Champions
CUST6166,2026-02-17,7,65679.62,134,3,3,3,9,Loyal Customers
CUST6167,2025-10-24,3,65624.45999999999,250,2,2,3,7,Potential Loyalists
CUST6168,2026-01-13,5,62839.54,169,2,3,3,8,Loyal Customers
CUST6169,2026-05-13,6,69853.71,49,4,3,3,10,Champions
CUST6170,2025-04-04,4,39926.94,453,1,2,2,5,At Risk
CUST6171,2026-04-04,7,70646.59999999999,88,3,3,3,9,Loyal Customers
CUST6172,2026-06-10,6,57217.770000000004,21,4,3,3,10,Champions
CUST6173,2026-01-17,7,85216.26000000001,165,2,3,4,9,Loyal Customers
CUST6174,2026-06-28,9,83032.18,3,4,4,4,12,Champions
CUST6175,2026-06-07,12,131022.02,24,4,4,4,12,Champions
CUST6176,2025-06-15,2,29116.7,381,1,1,2,4,At Risk
CUST6177,2025-09-26,1,1137.67,278,2,1,1,4,At Risk
CUST6178,2025-07-22,7,54115.25,344,1,3,3,7,Potential Loyalists
CUST6179,2026-05-11,6,68134.70999999999,51,4,3,3,10,Champions
CUST6180,2026-06-28,4,37172.99,3,4,2,2,8,Loyal Customers
CUST6181,2026-02-10,3,33219.81999999999,141,2,2,2,6,Potential Loyalists
CUST6182,2026-01-17,3,30166.9,165,2,2,2,6,Potential Loyalists
CUST6183,2026-04-03,8,55983.39,89,3,4,3,10,Champions
CUST6184,2025-11-07,4,45692.22,236,2,2,3,7,Potential Loyalists
CUST6185,2026-04-24,8,53662.82,68,3,4,3,10,Champions
CUST6186,2025-11-02,3,19027.37,241,2,2,1,5,At Risk
CUST6187,2026-06-28,6,58809.56,3,4,3,3,10,Champions
CUST6188,2025-11-06,7,81661.59,237,2,3,4,9,Loyal Customers
CUST6189,2026-06-09,4,47112.03,22,4,2,3,9,Loyal Customers
CUST6190,2025-12-22,7,92557.31,191,2,3,4,9,Loyal Customers
CUST6191,2025-09-18,5,70441.57,286,1,3,3,7,Potential Loyalists
CUST6192,2025-08-20,4,14738.75,315,1,2,1,4,At Risk
CUST6193,2025-12-26,5,33678.079999999994,187,2,3,2,7,Potential Loyalists
CUST6194,2026-02-03,5,24782.940000000002,148,2,3,1,6,Potential Loyalists
CUST6195,2025-12-10,3,25184.78,203,2,2,2,6,Potential Loyalists
CUST6196,2025-12-16,8,112358.45999999999,197,2,4,4,10,Champions
CUST6197,2025-09-23,5,70684.75,281,2,3,3,8,Loyal Customers
CUST6198,2025-10-31,2,18611.89,243,2,1,1,4,At Risk
CUST6199,2025-09-20,1,12182.93,284,2,1,1,4,At Risk
CUST6200,2026-03-14,10,115593.22,109,3,4,4,11,Champions
CUST6201,2025-01-02,2,15765.31,545,1,1,1,3,Lost / Churned
CUST6202,2026-06-16,10,104958.5,15,4,4,4,12,Champions
CUST6203,2024-07-08,2,10002.5,723,1,1,1,3,Lost / Churned
CUST6204,2025-10-11,6,49701.26,263,2,3,3,8,Loyal Customers
CUST6205,2025-12-04,5,50327.38,209,2,3,3,8,Loyal Customers
CUST6206,2026-02-26,2,40440.369999999995,125,3,1,2,6,Potential Loyalists
CUST6207,2026-03-28,2,43992.61,95,3,1,2,6,Potential Loyalists
CUST6208,2026-06-09,11,97678.2,22,4,4,4,12,Champions
CUST6209,2024-12-21,2,7872.38,557,1,1,1,3,Lost / Churned
CUST6210,2026-05-31,9,106372.09,31,4,4,4,12,Champions
CUST6211,2025-06-20,1,16024.65,376,1,1,1,3,Lost / Churned
CUST6212,2026-03-29,2,11131.01,94,3,1,1,5,At Risk
CUST6213,2025-07-21,3,17227.63,345,1,2,1,4,At Risk
CUST6214,2026-06-09,10,135162.35,22,4,4,4,12,Champions
CUST6215,2025-10-19,6,79058.56,255,2,3,4,9,Loyal Customers
CUST6216,2026-03-24,1,4361.13,99,3,1,1,5,At Risk
CUST6217,2026-06-26,8,35241.45,5,4,4,2,10,Champions
CUST6218,2024-08-08,2,39375.69,692,1,1,2,4,At Risk
CUST6219,2024-08-28,2,19783.45,672,1,1,1,3,Lost / Churned
CUST6220,2026-04-26,2,28204.11,66,3,1,2,6,Potential Loyalists
CUST6221,2025-09-05,4,52324.67999999999,299,1,2,3,6,Potential Loyalists
CUST6222,2025-12-17,3,19241.72,196,2,2,1,5,At Risk
CUST6223,2026-05-14,7,44249.35,48,4,3,2,9,Loyal Customers
CUST6224,2026-03-20,3,19534.13,103,3,2,1,6,Potential Loyalists
CUST6225,2026-06-21,6,51286.5,10,4,3,3,10,Champions
CUST6226,2026-01-02,3,44906.659999999996,180,2,2,3,7,Potential Loyalists
CUST6227,2025-10-31,6,81708.37,243,2,3,4,9,Loyal Customers
CUST6228,2026-04-12,10,71920.44,80,3,4,4,11,Champions
CUST6229,2026-01-04,3,45560.16,178,2,2,3,7,Potential Loyalists
CUST6230,2026-03-15,12,136545.9,108,3,4,4,11,Champions
CUST6231,2025-05-23,6,96376.11,404,1,3,4,8,Loyal Customers
CUST6232,2026-01-05,6,73812.23,177,2,3,4,9,Loyal Customers
CUST6233,2025-12-08,3,6346.51,205,2,2,1,5,At Risk
CUST6234,2026-05-13,7,41318.14,49,4,3,2,9,Loyal Customers
CUST6235,2026-05-14,11,121873.68000000001,48,4,4,4,12,Champions
CUST6236,2026-05-06,7,59791.79,56,3,3,3,9,Loyal Customers
CUST6237,2026-04-23,3,29879.38,69,3,2,2,7,Potential Loyalists
CUST6238,2026-06-12,13,79569.93000000001,19,4,4,4,12,Champions
CUST6239,2026-04-09,6,39338.35,83,3,3,2,8,Loyal Customers
CUST6240,2024-02-13,1,4747.05,869,1,1,1,3,Lost / Churned
CUST6241,2026-04-21,6,73231.43,71,3,3,4,10,Champions
CUST6242,2025-10-03,5,20998.08,271,2,3,1,6,Potential Loyalists
CUST6243,2026-05-19,6,35563.72,43,4,3,2,9,Loyal Customers
CUST6244,2025-06-14,4,38179.85,382,1,2,2,5,At Risk
CUST6245,2024-07-17,2,31386.809999999998,714,1,1,2,4,At Risk
CUST6246,2025-04-01,4,32237.16,456,1,2,2,5,At Risk
CUST6247,2026-05-07,6,43093.37,55,3,3,2,8,Loyal Customers
CUST6248,2026-04-29,2,9866.1,63,3,1,1,5,At Risk
CUST6249,2026-05-01,16,138780.91,61,3,4,4,11,Champions
CUST6250,2025-03-27,3,43026.36,461,1,2,2,5,At Risk
CUST6251,2026-06-04,5,20516.809999999998,27,4,3,1,8,Loyal Customers
CUST6252,2026-05-26,9,83434.83,36,4,4,4,12,Champions
CUST6253,2026-03-03,8,85211.39,120,3,4,4,11,Champions
CUST6254,2026-03-12,7,87558.38,111,3,3,4,10,Champions
CUST6255,2026-05-23,15,168958.03,39,4,4,4,12,Champions
CUST6256,2025-07-31,8,99229.72,335,1,4,4,9,Loyal Customers
CUST6257,2025-02-14,3,31337.100000000002,502,1,2,2,5,At Risk
CUST6258,2026-05-05,5,34532.42,57,3,3,2,8,Loyal Customers
CUST6259,2025-11-13,5,82442.87,230,2,3,4,9,Loyal Customers
CUST6260,2026-01-18,8,88713.53,164,2,4,4,10,Champions
CUST6261,2026-06-08,4,57479.58,23,4,2,3,9,Loyal Customers
CUST6262,2026-01-24,3,45649.17,158,2,2,3,7,Potential Loyalists
CUST6263,2026-05-16,6,85019.25,46,4,3,4,11,Champions
CUST6264,2024-11-10,1,3296.8,598,1,1,1,3,Lost / Churned
CUST6265,2026-01-19,5,38059.9,163,2,3,2,7,Potential Loyalists
CUST6266,2026-06-20,5,79969.94,11,4,3,4,11,Champions
CUST6267,2026-06-02,7,71358.20999999999,29,4,3,4,11,Champions
CUST6268,2026-03-09,10,82603.18,114,3,4,4,11,Champions
CUST6269,2026-06-28,7,111891.18,3,4,3,4,11,Champions
CUST6270,2026-02-18,4,27593.34,133,3,2,2,7,Potential Loyalists
CUST6271,2025-12-25,2,10621.76,188,2,1,1,4,At Risk
CUST6272,2026-03-06,3,10987.97,117,3,2,1,6,Potential Loyalists
CUST6273,2026-06-28,5,75637.39,3,4,3,4,11,Champions
CUST6274,2026-05-19,11,128506.64,43,4,4,4,12,Champions
CUST6275,2026-02-01,5,43356.01,150,2,3,2,7,Potential Loyalists
CUST6276,2025-11-07,4,69071.91,236,2,2,3,7,Potential Loyalists
CUST6277,2024-12-13,4,52636.740000000005,565,1,2,3,6,Potential Loyalists
CUST6278,2026-02-09,5,34215.6,142,2,3,2,7,Potential Loyalists
CUST6279,2026-04-25,10,79658.24,67,3,4,4,11,Champions
CUST6280,2026-04-29,12,138151.94,63,3,4,4,11,Champions
CUST6281,2025-11-01,7,68516.01,242,2,3,3,8,Loyal Customers
CUST6282,2026-05-18,8,59977.84,44,4,4,3,11,Champions
CUST6283,2026-06-19,11,88118.64,12,4,4,4,12,Champions
CUST6284,2026-05-15,13,109492.13,47,4,4,4,12,Champions
CUST6285,2026-04-02,7,81129.56,90,3,3,4,10,Champions
CUST6286,2026-02-04,6,55124.83,147,2,3,3,8,Loyal Customers
CUST6287,2025-05-09,4,42758.57,418,1,2,2,5,At Risk
CUST6288,2026-05-01,11,128277.98999999999,61,3,4,4,11,Champions
CUST6289,2026-01-12,4,53804.69,170,2,2,3,7,Potential Loyalists
CUST6290,2026-01-07,7,122419.29000000001,175,2,3,4,9,Loyal Customers
CUST6291,2025-01-06,1,3776.28,541,1,1,1,3,Lost / Churned
CUST6292,2025-06-18,3,37281.16,378,1,2,2,5,At Risk
CUST6293,2025-10-12,3,10081.740000000002,262,2,2,1,5,At Risk
CUST6294,2024-03-01,1,10370.86,852,1,1,1,3,Lost / Churned
CUST6295,2025-08-19,2,15665.0,316,1,1,1,3,Lost / Churned
CUST6296,2025-03-25,1,29460.49,463,1,1,2,4,At Risk
CUST6297,2026-04-25,6,75420.73,67,3,3,4,10,Champions
CUST6298,2025-04-27,1,13863.78,430,1,1,1,3,Lost / Churned
CUST6299,2025-10-21,8,73392.67,253,2,4,4,10,Champions
CUST6300,2025-02-24,1,2254.27,492,1,1,1,3,Lost / Churned
CUST6301,2026-06-16,4,38670.11,15,4,2,2,8,Loyal Customers
CUST6302,2025-10-16,1,2966.73,258,2,1,1,4,At Risk
CUST6303,2026-06-23,9,76049.66,8,4,4,4,12,Champions
CUST6304,2026-05-05,6,80225.74,57,3,3,4,10,Champions
CUST6305,2025-04-24,2,8764.0,433,1,1,1,3,Lost / Churned
CUST6306,2026-03-30,5,46113.3,93,3,3,3,9,Loyal Customers
CUST6307,2024-09-20,1,2009.13,649,1,1,1,3,Lost / Churned
CUST6308,2026-01-31,9,94356.48,151,2,4,4,10,Champions
CUST6309,2026-01-26,8,58578.43,156,2,4,3,9,Loyal Customers
CUST6310,2025-08-16,9,73847.78,319,1,4,4,9,Loyal Customers
CUST6311,2025-07-02,2,8571.32,364,1,1,1,3,Lost / Churned
CUST6312,2025-10-23,7,34316.479999999996,251,2,3,2,7,Potential Loyalists
CUST6313,2025-11-07,5,67033.09,236,2,3,3,8,Loyal Customers
CUST6314,2025-05-04,6,49318.08,423,1,3,3,7,Potential Loyalists
CUST6315,2026-01-14,4,52414.7,168,2,2,3,7,Potential Loyalists
CUST6316,2026-05-14,4,33087.229999999996,48,4,2,2,8,Loyal Customers
CUST6317,2025-04-06,1,10630.68,451,1,1,1,3,Lost / Churned
CUST6318,2026-02-01,1,12641.57,150,2,1,1,4,At Risk
CUST6319,2026-06-18,4,15747.08,13,4,2,1,7,Potential Loyalists
CUST6320,2026-05-18,3,34775.54,44,4,2,2,8,Loyal Customers
CUST6321,2026-05-22,5,69937.56999999999,40,4,3,3,10,Champions
CUST6322,2026-06-30,6,24282.47,1,4,3,1,8,Loyal Customers
CUST6323,2025-05-30,3,28761.14,397,1,2,2,5,At Risk
CUST6324,2024-07-20,1,1870.51,711,1,1,1,3,Lost / Churned
CUST6325,2025-12-01,2,29491.95,212,2,1,2,5,At Risk
CUST6326,2026-06-15,1,8306.79,16,4,1,1,6,Potential Loyalists
CUST6327,2026-02-16,12,95604.13,135,3,4,4,11,Champions
CUST6328,2025-05-02,1,5008.13,425,1,1,1,3,Lost / Churned
CUST6329,2026-05-15,6,49090.64,47,4,3,3,10,Champions
CUST6330,2026-06-22,4,38215.26,9,4,2,2,8,Loyal Customers
CUST6331,2025-11-14,6,55402.92,229,2,3,3,8,Loyal Customers
CUST6332,2026-06-27,8,72653.8,4,4,4,4,12,Champions
CUST6333,2025-11-12,11,79510.05,231,2,4,4,10,Champions
CUST6334,2026-03-06,3,21627.469999999998,117,3,2,1,6,Potential Loyalists
CUST6335,2026-05-18,12,126365.05,44,4,4,4,12,Champions
CUST6336,2025-07-07,2,18943.899999999998,359,1,1,1,3,Lost / Churned
CUST6337,2026-04-20,9,83014.16,72,3,4,4,11,Champions
CUST6338,2025-11-02,3,34793.020000000004,241,2,2,2,6,Potential Loyalists
CUST6339,2025-03-25,3,13110.779999999999,463,1,2,1,4,At Risk
CUST6340,2026-06-30,3,12492.46,1,4,2,1,7,Potential Loyalists
CUST6341,2026-03-26,9,106501.68000000001,97,3,4,4,11,Champions
CUST6342,2025-08-01,3,39682.92,334,1,2,2,5,At Risk
CUST6343,2026-06-19,6,58006.020000000004,12,4,3,3,10,Champions
CUST6344,2026-02-04,2,34128.86,147,2,1,2,5,At Risk
CUST6345,2025-12-16,1,15817.86,197,2,1,1,4,At Risk
CUST6346,2025-06-04,7,98496.06999999999,392,1,3,4,8,Loyal Customers
CUST6347,2026-06-18,4,45785.15,13,4,2,3,9,Loyal Customers
CUST6348,2026-03-20,3,40450.990000000005,103,3,2,2,7,Potential Loyalists
CUST6349,2024-04-13,2,29227.79,809,1,1,2,4,At Risk
CUST6350,2026-01-16,10,116906.4,166,2,4,4,10,Champions
CUST6351,2024-12-01,1,1231.06,577,1,1,1,3,Lost / Churned
CUST6352,2025-11-01,4,44066.939999999995,242,2,2,2,6,Potential Loyalists
CUST6353,2026-05-16,5,46008.96,46,4,3,3,10,Champions
CUST6354,2026-05-12,3,45436.14,50,4,2,3,9,Loyal Customers
CUST6355,2025-12-09,2,32938.93,204,2,1,2,5,At Risk
CUST6356,2025-12-26,4,30148.99,187,2,2,2,6,Potential Loyalists
CUST6357,2026-05-18,11,68920.65,44,4,4,3,11,Champions
CUST6358,2026-04-09,9,73315.42,83,3,4,4,11,Champions
CUST6359,2026-05-03,6,68950.63,59,3,3,3,9,Loyal Customers
CUST6360,2026-05-18,8,79707.04,44,4,4,4,12,Champions
CUST6361,2026-05-20,2,16152.0,42,4,1,1,6,Potential Loyalists
CUST6362,2025-11-20,5,47500.46,223,2,3,3,8,Loyal Customers
CUST6363,2026-04-19,13,127988.15,73,3,4,4,11,Champions
CUST6364,2026-03-23,8,88561.44,100,3,4,4,11,Champions
CUST6365,2026-05-03,2,33407.0,59,3,1,2,6,Potential Loyalists
CUST6366,2025-12-29,4,14643.21,184,2,2,1,5,At Risk
CUST6367,2026-04-21,2,2981.6899999999996,71,3,1,1,5,At Risk
CUST6368,2025-09-21,12,81440.42,283,2,4,4,10,Champions
CUST6369,2026-04-14,5,37234.23,78,3,3,2,8,Loyal Customers
CUST6370,2025-08-09,4,15116.6,326,1,2,1,4,At Risk
CUST6371,2026-04-23,5,53865.4,69,3,3,3,9,Loyal Customers
CUST6372,2026-06-15,12,105035.5,16,4,4,4,12,Champions
CUST6373,2026-03-26,11,111638.54,97,3,4,4,11,Champions
CUST6374,2026-05-24,5,38427.23,38,4,3,2,9,Loyal Customers
CUST6375,2026-05-01,3,50279.06,61,3,2,3,8,Loyal Customers
CUST6376,2026-06-09,9,86541.63,22,4,4,4,12,Champions
CUST6377,2026-02-15,8,72517.68,136,3,4,4,11,Champions
CUST6378,2026-06-19,5,51606.700000000004,12,4,3,3,10,Champions
CUST6379,2025-10-17,4,35121.72,257,2,2,2,6,Potential Loyalists
CUST6380,2026-03-11,10,82830.83,112,3,4,4,11,Champions
CUST6381,2026-04-28,10,103259.7,64,3,4,4,11,Champions
CUST6382,2025-07-26,3,21107.26,340,1,2,1,4,At Risk
CUST6383,2025-09-11,5,52374.71000000001,293,1,3,3,7,Potential Loyalists
CUST6384,2026-06-22,4,31886.22,9,4,2,2,8,Loyal Customers
CUST6385,2026-02-11,10,122615.0,140,2,4,4,10,Champions
CUST6386,2026-03-09,6,41130.26,114,3,3,2,8,Loyal Customers
CUST6387,2026-03-30,5,57620.62,93,3,3,3,9,Loyal Customers
CUST6388,2025-10-25,4,48045.36,249,2,2,3,7,Potential Loyalists
CUST6389,2026-06-06,12,98993.09,25,4,4,4,12,Champions
CUST6390,2026-06-13,6,48623.659999999996,18,4,3,3,10,Champions
CUST6391,2026-02-21,6,45986.17,130,3,3,3,9,Loyal Customers
CUST6392,2024-12-27,2,15640.3,551,1,1,1,3,Lost / Churned
CUST6393,2026-04-22,6,59356.25,70,3,3,3,9,Loyal Customers
CUST6394,2026-05-01,14,120059.67,61,3,4,4,11,Champions
CUST6395,2025-05-18,2,35471.590000000004,409,1,1,2,4,At Risk
CUST6396,2025-04-11,3,50629.85,446,1,2,3,6,Potential Loyalists
CUST6397,2026-04-24,7,78120.12,68,3,3,4,10,Champions
CUST6398,2025-04-05,6,72668.2,452,1,3,4,8,Loyal Customers
CUST6399,2026-06-17,6,82308.49,14,4,3,4,11,Champions
CUST6400,2025-01-10,3,36683.57,537,1,2,2,5,At Risk
CUST6401,2025-03-10,4,26508.52,478,1,2,2,5,At Risk
CUST6402,2026-05-17,11,84479.95,45,4,4,4,12,Champions
CUST6403,2026-03-22,4,40854.22,101,3,2,2,7,Potential Loyalists
CUST6404,2026-06-25,4,24145.809999999998,6,4,2,1,7,Potential Loyalists
CUST6405,2025-01-04,3,32462.36,543,1,2,2,5,At Risk
CUST6406,2026-06-25,7,68169.09,6,4,3,3,10,Champions
CUST6407,2025-08-19,2,28230.71,316,1,1,2,4,At Risk
CUST6408,2026-02-04,5,41819.16,147,2,3,2,7,Potential Loyalists
CUST6409,2025-09-12,6,60449.08,292,1,3,3,7,Potential Loyalists
CUST6410,2025-09-29,4,46554.54,275,2,2,3,7,Potential Loyalists
CUST6411,2025-04-30,4,19554.98,427,1,2,1,4,At Risk
CUST6412,2026-04-20,3,42448.89,72,3,2,2,7,Potential Loyalists
CUST6413,2024-11-15,3,34073.729999999996,593,1,2,2,5,At Risk
CUST6414,2025-04-21,4,23250.27,436,1,2,1,4,At Risk
CUST6415,2025-11-24,4,43631.94,219,2,2,2,6,Potential Loyalists
CUST6416,2026-06-24,8,92045.65,7,4,4,4,12,Champions
CUST6417,2026-04-22,7,58225.3,70,3,3,3,9,Loyal Customers
CUST6418,2026-06-24,9,114212.51,7,4,4,4,12,Champions
CUST6419,2026-06-20,3,41182.34,11,4,2,2,8,Loyal Customers
CUST6420,2026-02-23,6,48428.89,128,3,3,3,9,Loyal Customers
CUST6421,2025-09-17,4,23973.78,287,1,2,1,4,At Risk
CUST6422,2026-01-23,7,47930.25,159,2,3,3,8,Loyal Customers
CUST6423,2026-01-31,9,73772.95,151,2,4,4,10,Champions
CUST6424,2025-04-28,1,12372.39,429,1,1,1,3,Lost / Churned
CUST6425,2026-03-05,8,77556.31,118,3,4,4,11,Champions
CUST6426,2026-03-22,6,71568.78,101,3,3,4,10,Champions
CUST6427,2026-04-02,6,32174.5,90,3,3,2,8,Loyal Customers
CUST6428,2025-01-08,2,11337.05,539,1,1,1,3,Lost / Churned
CUST6429,2026-04-16,3,28191.38,76,3,2,2,7,Potential Loyalists
CUST6430,2026-04-23,6,65393.84,69,3,3,3,9,Loyal Customers
CUST6431,2026-02-06,3,40871.96,145,2,2,2,6,Potential Loyalists
CUST6432,2026-06-16,10,72981.55,15,4,4,4,12,Champions
CUST6433,2026-01-17,6,54424.37,165,2,3,3,8,Loyal Customers
CUST6434,2026-03-06,4,70353.62,117,3,2,3,8,Loyal Customers
CUST6435,2026-06-30,13,119865.46,1,4,4,4,12,Champions
CUST6436,2025-09-01,2,7548.87,303,1,1,1,3,Lost / Churned
CUST6437,2026-02-06,12,93984.34,145,2,4,4,10,Champions
CUST6438,2025-12-09,5,15668.1,204,2,3,1,6,Potential Loyalists
CUST6439,2026-03-23,5,35788.98,100,3,3,2,8,Loyal Customers
CUST6440,2026-01-01,5,36064.7,181,2,3,2,7,Potential Loyalists
CUST6441,2026-03-06,6,40247.58,117,3,3,2,8,Loyal Customers
CUST6442,2026-06-13,14,123903.84,18,4,4,4,12,Champions
CUST6443,2026-06-27,4,23902.56,4,4,2,1,7,Potential Loyalists
CUST6444,2026-04-13,5,18401.870000000003,79,3,3,1,7,Potential Loyalists
CUST6445,2026-05-08,8,71635.03,54,4,4,4,12,Champions
CUST6446,2025-12-19,3,39933.880000000005,194,2,2,2,6,Potential Loyalists
CUST6447,2026-03-30,4,48526.86,93,3,2,3,8,Loyal Customers
CUST6448,2026-01-21,7,62360.68,161,2,3,3,8,Loyal Customers
CUST6449,2026-06-26,6,68635.48,5,4,3,3,10,Champions
CUST6450,2025-09-11,3,23829.33,293,1,2,1,4,At Risk
CUST6451,2026-06-11,8,84919.25,20,4,4,4,12,Champions
CUST6452,2026-05-13,4,48815.3,49,4,2,3,9,Loyal Customers
CUST6453,2026-02-02,1,708.12,149,2,1,1,4,At Risk
CUST6454,2026-05-23,7,103482.58,39,4,3,4,11,Champions
CUST6455,2024-11-10,1,6381.66,598,1,1,1,3,Lost / Churned
CUST6456,2026-04-29,7,51019.02,63,3,3,3,9,Loyal Customers
CUST6457,2024-09-24,2,6622.15,645,1,1,1,3,Lost / Churned
CUST6458,2026-04-18,6,45089.47,74,3,3,3,9,Loyal Customers
CUST6459,2025-10-20,1,17380.55,254,2,1,1,4,At Risk
CUST6460,2025-03-23,3,6900.93,465,1,2,1,4,At Risk
CUST6461,2026-06-01,3,28804.07,30,4,2,2,8,Loyal Customers
CUST6462,2026-06-06,9,97285.34,25,4,4,4,12,Champions
CUST6463,2026-06-30,8,93839.78,1,4,4,4,12,Champions
CUST6464,2026-01-17,7,49698.07,165,2,3,3,8,Loyal Customers
CUST6465,2026-06-23,6,65065.78999999999,8,4,3,3,10,Champions
CUST6466,2026-03-02,10,78534.67,121,3,4,4,11,Champions
CUST6467,2026-03-05,5,47177.590000000004,118,3,3,3,9,Loyal Customers
CUST6468,2026-06-28,9,41628.31,3,4,4,2,10,Champions
CUST6469,2025-08-28,4,55906.119999999995,307,1,2,3,6,Potential Loyalists
CUST6470,2026-03-11,11,117459.49,112,3,4,4,11,Champions
CUST6471,2026-06-23,4,35842.15,8,4,2,2,8,Loyal Customers
CUST6472,2025-12-27,5,48463.41,186,2,3,3,8,Loyal Customers
CUST6473,2025-12-24,10,61564.64,189,2,4,3,9,Loyal Customers
CUST6474,2026-04-11,4,45838.2,81,3,2,3,8,Loyal Customers
CUST6475,2025-06-04,4,43718.25,392,1,2,2,5,At Risk
CUST6476,2026-05-31,4,42476.73,31,4,2,2,8,Loyal Customers
CUST6477,2026-06-22,8,100487.03,9,4,4,4,12,Champions
CUST6478,2024-11-27,3,16669.09,581,1,2,1,4,At Risk
CUST6479,2026-05-25,9,105701.87,37,4,4,4,12,Champions
CUST6480,2025-09-08,8,44863.06,296,1,4,3,8,Loyal Customers
CUST6481,2025-10-25,3,20405.36,249,2,2,1,5,At Risk
CUST6482,2026-06-26,2,35090.22,5,4,1,2,7,Potential Loyalists
CUST6483,2025-10-28,2,12837.009999999998,246,2,1,1,4,At Risk
CUST6484,2025-06-26,4,46310.88,370,1,2,3,6,Potential Loyalists
CUST6485,2025-08-19,4,30796.53,316,1,2,2,5,At Risk
CUST6486,2025-08-06,7,42102.520000000004,329,1,3,2,6,Potential Loyalists
CUST6487,2026-06-29,3,16037.640000000001,2,4,2,1,7,Potential Loyalists
CUST6488,2026-04-15,7,106001.42,77,3,3,4,10,Champions
CUST6489,2026-04-02,4,34462.06,90,3,2,2,7,Potential Loyalists
CUST6490,2026-01-25,7,75995.37,157,2,3,4,9,Loyal Customers
CUST6491,2026-05-18,5,46658.81,44,4,3,3,10,Champions
CUST6492,2026-06-27,7,58633.06,4,4,3,3,10,Champions
CUST6493,2026-02-07,6,42300.659999999996,144,2,3,2,7,Potential Loyalists
CUST6494,2025-07-14,5,45528.880000000005,352,1,3,3,7,Potential Loyalists
CUST6495,2026-04-29,3,10057.16,63,3,2,1,6,Potential Loyalists
CUST6496,2026-04-22,3,42743.2,70,3,2,2,7,Potential Loyalists
CUST6497,2026-04-13,6,62017.259999999995,79,3,3,3,9,Loyal Customers
CUST6498,2026-06-09,8,61222.61,22,4,4,3,11,Champions
CUST6499,2025-11-04,9,115428.18,239,2,4,4,10,Champions
CUST6500,2025-12-03,4,63756.0,210,2,2,3,7,Potential Loyalists
CUST6501,2025-04-05,2,15754.380000000001,452,1,1,1,3,Lost / Churned
CUST6502,2026-02-07,11,123542.98999999999,144,2,4,4,10,Champions
CUST6503,2025-05-17,6,72798.1,410,1,3,4,8,Loyal Customers
CUST6504,2026-01-03,2,4344.6,179,2,1,1,4,At Risk
CUST6505,2026-05-03,9,67389.61,59,3,4,3,10,Champions
CUST6506,2025-09-14,6,48576.119999999995,290,1,3,3,7,Potential Loyalists
CUST6507,2025-11-11,4,11837.47,232,2,2,1,5,At Risk
CUST6508,2026-05-31,6,75502.24,31,4,3,4,11,Champions
CUST6509,2026-02-13,6,33856.57,138,2,3,2,7,Potential Loyalists
